path,type,status,purpose_short,current_mainline_related,module,inputs,outputs,called_by,calls,safe_to_modify,safe_to_delete,sensitive,evidence_summary,confidence,notes
reports/c13_overfit_REPLACE.csv,CSV,report,C13 overfit metrics report for a semantic_repair4 action or mixed run.,False,C13 semantic_repair4 overfit,,,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c13_overfit_REPLACE.json,JSON,report,C13 overfit metrics report for a semantic_repair4 action or mixed run.,False,C13 semantic_repair4 overfit,,outputs/; outputs/; outputs/,docs/C13_SEMANTIC_REPAIR4_OVERFIT.md; reports/c13_semantic_repair4_pipeline_result.json; _archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `semantic_repair`. | Contains `metadata`.,high,
reports/c13_overfit_TRANSLATE.csv,CSV,report,C13 overfit metrics report for a semantic_repair4 action or mixed run.,False,C13 semantic_repair4 overfit,,,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c13_overfit_TRANSLATE.json,JSON,report,C13 overfit metrics report for a semantic_repair4 action or mixed run.,False,C13 semantic_repair4 overfit,,outputs/; outputs/; outputs/,docs/C13_SEMANTIC_REPAIR4_OVERFIT.md; reports/c13_semantic_repair4_pipeline_result.json; _archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `semantic_repair`. | Contains `metadata`.,high,
reports/c13_project_pdf_context_extract.txt,text,report,Purpose not confidently identified from content; needs review.,False,C13 semantic_repair4 overfit,,,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,NEEDS_REVIEW: purpose not fully confirmed.
reports/c13_semantic_repair4_100step_loss_curves.csv,CSV,report,Tabular report or generated metric/index artifact.,False,C13 semantic_repair4 overfit,,,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt; tools/evaluate_c13_semantic_repair4_outputs.py,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c13_semantic_repair4_100step_training_summary.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,C13 semantic_repair4 overfit,,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,docs/C13_SEMANTIC_REPAIR4_OVERFIT.md; _archive/deprecated_20260622/reports/project_structure_files_depth3.txt; tools/evaluate_c13_semantic_repair4_outputs.py,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `semantic_repair`.,high,
reports/c13_semantic_repair4_dataset_package.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,C13 semantic_repair4 overfit,,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `semantic_repair`. | Contains `metadata`.,high,
reports/c13_semantic_repair4_pipeline_result.json,JSON,current,"Final C12.1-to-C13 pipeline result summarizing data recovery, training, metrics, gates, and decisions.",True,C13 semantic_repair4 overfit,,reports/; reports/; reports/; reports/; outputs/; outputs/,docs/C13_SEMANTIC_REPAIR4_OVERFIT.md; PROGRESS.md; reports/c12_1_failure_diagnosis.json; _archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,"yes, if you understand the module",no,False,Contains `schema_version`. | Contains `semantic_repair`. | Contains `parametric_update`. | Contains `DiffSynth`. | Contains `metadata`.,high,
reports/c13_semantic_repair4_smoke_metrics.csv,CSV,report,Tabular report or generated metric/index artifact.,False,C13 semantic_repair4 overfit,,,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c13_semantic_repair4_smoke_summary.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,C13 semantic_repair4 overfit,,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,_archive/deprecated_20260622/reports/project_structure_files_depth3.txt,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `semantic_repair`. | Contains `DiffSynth`.,high,
reports/c2_semlayoutdiff_taxonomy_pipeline_summary.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/; outputs/,,,ask first,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
reports/c8g_blockwise_inpaint_lora_interface.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask,reports/,,,ask first,usually yes only for regenerated artifacts,False,Contains `DiffSynth`. | Contains `metadata`. | Contains `blockwise_controlnet_image`. | Contains `blockwise_controlnet_inpaint_mask`.,high,
reports/c8g_fullmask_generation_overfit1_metrics.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c8g_generation_route_ab_comparison.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c8g_interface_source_excerpt.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,image =; image =; image =; image=; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask,,,,ask first,usually yes only for regenerated artifacts,False,Contains `DiffSynth`. | Contains `metadata`. | Contains `blockwise_controlnet_image`. | Contains `blockwise_controlnet_inpaint_mask`.,high,
reports/c8g_ordinary_generation_overfit1_metrics.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/c8g_ordinary_qwen_image_lora_interface.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,,,,ask first,usually yes only for regenerated artifacts,False,Contains `DiffSynth`. | Contains `metadata`.,high,
reports/c8g_repair_overfit1_metrics.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/category_palette_authority_trace.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/category_provenance_bad_sources_scan.csv,CSV,report,Tabular report or generated metric/index artifact.,False,reports / audits,,reports/; reports/; reports/; reports/; reports/; reports/,,,ask first,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
reports/category_provenance_correction_summary.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/current_c12_input_manifest.json,JSON,current,Current C12 semantic_repair4 sample manifest; excludes ROTATE/SCALE from DiffSynth metadata.,True,reports / audits,blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,_archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package/PACKAGE_MANIFEST.json; _archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package/PROGRESS.md; _archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package/README.md; _archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package/SHA256SUMS; _archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package/tests/test_current_c12_manifest.py; _archive/deprecated_20260622/outputs/manual_review/current_repair_protocol_review_package_named_only/tests/test_current_c12_manifest.py; PROGRESS.md; README.md,,"yes, if you understand the module",no,False,Contains `schema_version`. | Contains `mask_spec`. | Contains `semantic_repair`. | Contains `parametric_update`. | Contains `metadata`. | Contains `control_mask`. | Contains `blockwise_controlnet_image`. | Contains `blockwise_controlnet_inpaint_mask`.,high,
reports/current_c12_input_manifest_after_c12_1.json,JSON,report,C12 sanitizer or manifest report for current semantic_repair4 data gate.,False,reports / audits,blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `mask_spec`. | Contains `semantic_repair`. | Contains `parametric_update`. | Contains `metadata`. | Contains `control_mask`. | Contains `blockwise_controlnet_image`. | Contains `blockwise_controlnet_inpaint_mask`.,high,
_archive/deprecated_20260622/reports/current_c12_input_manifest_before_c12_1_backup.json,JSON,report,C12 sanitizer or manifest report for current semantic_repair4 data gate.,False,reports / audits,blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask; blockwise_controlnet_image; blockwise_controlnet_inpaint_mask,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `mask_spec`. | Contains `semantic_repair`. | Contains `parametric_update`. | Contains `DiffSynth`. | Contains `metadata`. | Contains `control_mask`. | Contains `blockwise_controlnet_image`.,high,
reports/current_cleanup_deleted_files.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/; outputs/; outputs/; outputs/; outputs/; outputs/,,,ask first,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
reports/current_deprecated_term_audit.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,outputs/,,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`.,high,
reports/dataset_provenance_report.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,,,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`.,high,
reports/dataset_source_gap_analysis.json,JSON,report,"Structured data, manifest, example, configuration, or report artifact.",False,reports / audits,,,,,ask first,usually yes only for regenerated artifacts,False,Contains `schema_version`.,high,
